Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
1.500241960763931274e+03,1.209609845421245033e+01,0.000000000000000000e+00,3.963799999999999812e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.501242510318756104e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.968699999999999761e+01,3.523899999999999721e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.502243107080459595e+03,1.218055613421245731e+01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.503243892192840576e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.963799999999999812e+01,3.523899999999999721e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.504244498252868652e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.978499999999999659e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.505245139122009277e+03,1.196005265421245234e+01,0.000000000000000000e+00,3.968699999999999761e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.506245765447616577e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.988300000000000267e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.507246145009994507e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.002900000000000347e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.508246729373931885e+03,3.500503010421333272e+01,0.000000000000000000e+00,3.973599999999999710e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.509247444629669189e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.983400000000000318e+01,3.523899999999999721e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.510247840404510498e+03,2.370329483421318528e+01,0.000000000000000000e+00,3.963799999999999812e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.511248388767242432e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.978499999999999659e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.512248872518539429e+03,1.795725980421238788e+01,0.000000000000000000e+00,3.963799999999999812e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.513249339342117310e+03,1.231785350421272973e+01,0.000000000000000000e+00,3.954099999999999682e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.514249973058700562e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.515251010417938232e+03,6.430755542125683455e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.516253551244735718e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.963799999999999812e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.517254019737243652e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.993200000000000216e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.518254887104034424e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.519255162239074707e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.520255480051040649e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.521256297349929810e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.522256771326065063e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.514200000000000301e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.523257287502288818e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.027400000000000091e+01,3.504399999999999693e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.524257948398590088e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.032300000000000040e+01,3.504399999999999693e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.525258648157119751e+03,2.228800689962031711e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.504399999999999693e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.526259140014648438e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.042000000000000171e+01,3.504399999999999693e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.527259666442871094e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.051800000000000068e+01,3.509300000000000352e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.528260140180587769e+03,3.671727389620489834e+00,0.000000000000000000e+00,4.046900000000000119e+01,3.504399999999999693e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.529260941028594971e+03,1.580371354448466903e+01,0.000000000000000000e+00,4.032300000000000040e+01,3.509300000000000352e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.530261662721633911e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.051800000000000068e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.531262660741806030e+03,1.562026705934837700e+01,0.000000000000000000e+00,4.037100000000000222e+01,3.514200000000000301e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.532263625621795654e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.037100000000000222e+01,3.509300000000000352e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.533264281749725342e+03,2.207478537934859375e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.514200000000000301e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.534265245914459229e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.027400000000000091e+01,3.523899999999999721e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.535266182422637939e+03,2.210945799962031089e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.504399999999999693e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.536266808509826660e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.012700000000000244e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.537267452001571655e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.017600000000000193e+01,3.509300000000000352e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.538267776727676392e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.046900000000000119e+01,3.514200000000000301e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.539268517732620239e+03,3.956717164212497195e+00,0.000000000000000000e+00,4.042000000000000171e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.540268711805343628e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.042000000000000171e+01,3.504399999999999693e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.541269059419631958e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.051800000000000068e+01,3.509300000000000352e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.542269894361495972e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.051800000000000068e+01,3.494599999999999795e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.543270847320556641e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.051800000000000068e+01,3.504399999999999693e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.544271040439605713e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.514200000000000301e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.545271894931793213e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.494599999999999795e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.546272372245788574e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.494599999999999795e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.547272727251052856e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.061599999999999966e+01,3.489699999999999847e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.548278749942779541e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.085999999999999943e+01,3.489699999999999847e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.549279135465621948e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.095799999999999841e+01,3.499499999999999744e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.550279567718505859e+03,1.406832183016438442e+01,0.000000000000000000e+00,4.081099999999999994e+01,3.484799999999999898e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.551279886484146118e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.090899999999999892e+01,3.489699999999999847e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.552280557632446289e+03,3.232685513989247994e+01,0.000000000000000000e+00,4.061599999999999966e+01,3.494599999999999795e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.553281316518783569e+03,3.293910735028502845e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.489699999999999847e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.554281484365463257e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.494599999999999795e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.555282269001007080e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.479999999999999716e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.556283211946487427e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.489699999999999847e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.557283549785614014e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.509300000000000352e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.558284157276153564e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.489699999999999847e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.559284633159637451e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.504399999999999693e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.560285325527191162e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.494599999999999795e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.561285788059234619e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.484799999999999898e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.562286107063293457e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.489699999999999847e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.563286752939224243e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.475099999999999767e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.564287182569503784e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.475099999999999767e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.565287708997726440e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.066499999999999915e+01,3.479999999999999716e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.566288217067718506e+03,9.099532170943870568e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.475099999999999767e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.567288651943206787e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.061599999999999966e+01,3.475099999999999767e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.568289278984069824e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.061599999999999966e+01,3.475099999999999767e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.569290077209472656e+03,3.415745625807928842e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.479999999999999716e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.570290896892547607e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.071399999999999864e+01,3.470199999999999818e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.571291626691818237e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.085999999999999943e+01,3.470199999999999818e+01,4.000000000000000000e+01,0.000000000000000000e+00
