Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
5.818649673461914062e+01,8.897466939485821058e+01,0.000000000000000000e+00,2.908099999999999952e+01,2.458500000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.938360881805419922e+01,8.357275040366515384e+01,0.000000000000000000e+00,2.937399999999999878e+01,2.468199999999999861e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.057190322875976562e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.942299999999999827e+01,2.468199999999999861e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.175951313972473145e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.942299999999999827e+01,2.468199999999999861e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.293878650665283203e+01,7.609568036519820566e+01,0.000000000000000000e+00,2.976500000000000057e+01,2.463299999999999912e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.413221716880798340e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.981400000000000006e+01,2.473100000000000165e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.532551360130310059e+01,9.180861788262171785e+01,0.000000000000000000e+00,3.001000000000000156e+01,2.468199999999999861e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.657782483100891113e+01,8.045296543541596179e+01,0.000000000000000000e+00,3.030300000000000082e+01,2.463299999999999912e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.776506662368774414e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.035200000000000031e+01,2.478000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.896581411361694336e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.030300000000000082e+01,2.482900000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.016101765632629395e+01,6.077277634511466431e+01,0.000000000000000000e+00,3.074299999999999855e+01,2.487800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.136455893516540527e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.079200000000000159e+01,2.482900000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.256766104698181152e+01,9.235492327382775102e+01,0.000000000000000000e+00,3.093799999999999883e+01,2.478000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.376380848884582520e+01,6.254765469826681112e+01,0.000000000000000000e+00,3.132900000000000063e+01,2.478000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
