Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.383913888931274414e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.820100000000000051e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.395363206863403320e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.611899999999999977e+01,2.825000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.406850070953369141e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.825000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.418603670597076416e+02,6.805555555554508373e+01,0.000000000000000000e+00,3.607000000000000028e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.430128352642059326e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.441644518375396729e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.611899999999999977e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.453134739398956299e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.597299999999999898e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.464639999866485596e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.611899999999999977e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.476170771121978760e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.597299999999999898e+01,2.825000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.487875757217407227e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.607000000000000028e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.499407794475555420e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.597299999999999898e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.510884013175964355e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.611899999999999977e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.522428133487701416e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.587500000000000000e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.533921761512756348e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.602199999999999847e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.545453813076019287e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.597299999999999898e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.556944403648376465e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.597299999999999898e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.568806912899017334e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.582600000000000051e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.580283019542694092e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.602199999999999847e+01,2.839699999999999847e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.591810040473937988e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.572800000000000153e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.603292067050933838e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.614840009212493896e+02,5.319444444443399789e+01,0.000000000000000000e+00,3.607000000000000028e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.626532378196716309e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.592399999999999949e+01,2.820100000000000051e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.638231368064880371e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.649832358360290527e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.602199999999999847e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.661434817314147949e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.672960100173950195e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.825000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.684453597068786621e+02,3.833333333332279835e+01,0.000000000000000000e+00,3.607000000000000028e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.695932378768920898e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.869000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.707489011287689209e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.602199999999999847e+01,2.859199999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.719284203052520752e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.730801355838775635e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.742278635501861572e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.611899999999999977e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.753848590850830078e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.815200000000000102e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.765347979068756104e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.776838626861572266e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.626599999999999824e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.788573520183563232e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.626599999999999824e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.800100040435791016e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.636399999999999721e+01,2.859199999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.811583590507507324e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.646099999999999852e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.823059825897216797e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.621699999999999875e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.834581604003906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.650999999999999801e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.846159553527832031e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.631499999999999773e+01,2.839699999999999847e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.858376777172088623e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.646099999999999852e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.869922442436218262e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.655899999999999750e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.881423757076263428e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.650999999999999801e+01,2.825000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.893094940185546875e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.646099999999999852e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.904672150611877441e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.665699999999999648e+01,2.839699999999999847e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.916183946132659912e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.646099999999999852e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
