Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.985882275104522705e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.997614207267761230e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.008938372135162354e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.020678958892822266e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.031983888149261475e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.044780538082122803e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.056174693107604980e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.067589652538299561e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.078908641338348389e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.090613257884979248e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
